,link,date,rank,song,artist
12979,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,80,Gang Gang,Polo G & Lil Wayne
12980,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,81,Follow You,Imagine Dragons
12981,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,82,Miss The Rage,Trippie Redd & Playboi Carti
12982,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,83,Tombstone,Rod Wave
12983,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,84,Pick Up Your Feelings,Jazmine Sullivan
12984,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,85,We Didn't Have Much,Justin Moore
12985,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,86,Avalanche,Migos
12986,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,87,We're Good,Dua Lipa
12987,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,88,pride.is.the.devil,J. Cole & Lil Baby
12988,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,89,4 Da Gang,42 Dugg & Roddy Ricch
12989,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,90,Waves,Luke Bryan
12990,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,91,What's Next,Drake
12991,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,92,Lost Cause,Billie Eilish
12992,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,93,Lumberjack,"Tyler, The Creator"
12993,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,94,Working,Tate McRae X Khalid
12994,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,95,Tell Em,Cochise & $NOT
12995,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,96,Twerkulator,City Girls
12996,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,97,Still Runnin,"Lil Baby, Lil Durk & Meek Mill"
12997,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,98,How It Feels,Lil Baby & Lil Durk
12998,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,99,My Boy,Elvie Shane
12999,https://www.billboard.com/charts/hot-100/2021-07-03,2021-07-03,100,Outside,MO3 X OG Bobby Billions
13000,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,1,Butter,BTS
13001,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,2,Good 4 U,Olivia Rodrigo
13002,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,3,Kiss Me More,Doja Cat Featuring SZA
13003,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,4,Levitating,Dua Lipa
13004,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,5,Bad Habits,Ed Sheeran
13005,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,6,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak)
13006,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,7,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon
13007,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,8,Montero (Call Me By Your Name),Lil Nas X
13008,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,9,Save Your Tears,The Weeknd & Ariana Grande
13009,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,10,Deja Vu,Olivia Rodrigo
13010,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,11,You Right,Doja Cat & The Weeknd
13011,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,12,Astronaut In The Ocean,Masked Wolf
13012,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,13,Rapstar,Polo G
13013,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,14,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign"
13014,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,15,Without You,The Kid LAROI
13015,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,16,Thot Shit,Megan Thee Stallion
13016,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,17,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion
13017,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,18,Blinding Lights,The Weeknd
13018,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,19,Forever After All,Luke Combs
13019,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,20,Heartbreak Anniversary,Giveon
13020,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,21,Famous Friends,Chris Young + Kane Brown
13021,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,22,Best Friend,Saweetie Featuring Doja Cat
13022,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,23,Lil Bit,Nelly & Florida Georgia Line
13023,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,24,Ain't Shit,Doja Cat
13024,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,25,Heat Waves,Glass Animals
13025,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,26,Wants And Needs,Drake Featuring Lil Baby
13026,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,27,Yonaguni,Bad Bunny
13027,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,28,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk
13028,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,29,Drivers License,Olivia Rodrigo
13029,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,30,Telepatia,Kali Uchis
13030,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,31,Leave Before You Love Me,Marshmello X Jonas Brothers
13031,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,32,Todo de Ti,Rauw Alejandro
13032,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,33,Late At Night,Roddy Ricch
13033,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,34,Fancy Like,Walker Hayes
13034,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,35,Blame It On You,Jason Aldean
13035,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,36,pov,Ariana Grande
13036,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,37,Mood,24kGoldn Featuring iann dior
13037,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,38,Gone,Dierks Bentley
13038,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,39,Traitor,Olivia Rodrigo
13039,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,40,Juggernaut,"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams"
13040,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,41,AM,Nio Garcia X J Balvin X Bad Bunny
13041,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,42,Lemonhead,"Tyler, The Creator Featuring 42 Dugg"
13042,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,43,My Ex's Best Friend,Machine Gun Kelly X blackbear
13043,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,44,Wockesha,Moneybagg Yo
13044,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,45,Lumberjack,"Tyler, The Creator"
13045,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,46,Calling My Phone,Lil Tjay Featuring 6LACK
13046,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,47,Almost Maybes,Jordan Davis
13047,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,48,Hot Wind Blows,"Tyler, The Creator Featuring Lil Wayne"
13048,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,49,Need To Know,Doja Cat
13049,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,50,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line
13050,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,51,Red Light Green Light,DaBaby
13051,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,52,Settling Down,Miranda Lambert
13052,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,53,Single Saturday Night,Cole Swindell
13053,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,54,Glad You Exist,Dan + Shay
13054,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,55,Corso,"Tyler, The Creator"
13055,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,56,Ball If I Want To,DaBaby
13056,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,57,I Don't Do Drugs,Doja Cat Featuring Ariana Grande
13057,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,58,Happier,Olivia Rodrigo
13058,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,59,Sir Baudelaire,"Tyler, The Creator Featuring DJ Drama"
13059,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,60,Sweet / I Thought You Wanted To Dance,"Tyler, The Creator Featuring Brent Faiyaz & Fana Hues"
13060,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,61,Straightenin,Migos
13061,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,62,Favorite Crime,Olivia Rodrigo
13062,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,63,Ski,Young Thug & Gunna
13063,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,64,Way Less Sad,AJR
13064,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,65,my.life,"J. Cole, 21 Savage & Morray"
13065,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,66,Massa,"Tyler, The Creator"
13066,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,67,Build A Bitch,Bella Poarch
13067,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,68,RunItUp,"Tyler, The Creator Featuring Teezo Touchdown"
13068,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,69,Arcade,Duncan Laurence
13069,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,70,Things A Man Oughta Know,Lainey Wilson
13070,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,71,Track Star,Mooski
13071,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,72,Hats Off,"Lil Baby, Lil Durk & Travis Scott"
13072,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,73,Brutal,Olivia Rodrigo
13073,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,74,One Too Many,Keith Urban Duet With P!nk
13074,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,75,You,Regard x Troye Sivan x Tate McRae
13075,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,76,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert
13076,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,77,Chasing After You,Ryan Hurd With Maren Morris
13077,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,78,Beggin',Maneskin
13078,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,79,Breaking Up Was Easy In The 90's,Sam Hunt
13079,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,80,Minimum Wage,Blake Shelton
13080,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,81,Fiel,"Los Legendarios, Wisin & Jhay Cortez"
13081,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,82,Having Our Way,Migos Featuring Drake
13082,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,83,Made For You,Jake Owen
13083,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,84,Manifesto,"Tyler, The Creator Featuring Domo Genesis"
13084,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,85,transparentsoul,Willow Featuring Travis Barker
13085,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,86,Country Again,Thomas Rhett
13086,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,87,We Didn't Have Much,Justin Moore
13087,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,88,Woman,Doja Cat
13088,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,89,"Jealousy, Jealousy",Olivia Rodrigo
13089,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,90,Follow You,Imagine Dragons
13090,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,91,Come Through,H.E.R. Featuring Chris Brown
13091,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,92,4 Da Gang,42 Dugg & Roddy Ricch
13092,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,93,Get Into It (Yuh),Doja Cat
13093,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,94,Waves,Luke Bryan
13094,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,95,Wilshire,"Tyler, The Creator"
13095,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,96,Twerkulator,City Girls
13096,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,97,Tombstone,Rod Wave
13097,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,98,Miss The Rage,Trippie Redd & Playboi Carti
13098,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,99,Rise!,"Tyler, The Creator Featuring Daisy World"
13099,https://www.billboard.com/charts/hot-100/2021-07-10,2021-07-10,100,Working,Tate McRae X Khalid
13100,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,1,Butter,BTS
13101,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,2,Good 4 U,Olivia Rodrigo
13102,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,3,Levitating,Dua Lipa
13103,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,4,Kiss Me More,Doja Cat Featuring SZA
13104,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,5,Montero (Call Me By Your Name),Lil Nas X
13105,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,6,Bad Habits,Ed Sheeran
13106,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,7,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak)
13107,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,8,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon
13108,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,9,Save Your Tears,The Weeknd & Ariana Grande
13109,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,10,Deja Vu,Olivia Rodrigo
13110,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,11,Astronaut In The Ocean,Masked Wolf
13111,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,12,Rapstar,Polo G
13112,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,13,You Right,Doja Cat & The Weeknd
13113,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,14,Am I The Only One,Aaron Lewis
13114,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,15,Blinding Lights,The Weeknd
13115,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,16,Without You,The Kid LAROI
13116,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,17,Thot Shit,Megan Thee Stallion
13117,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,18,Forever After All,Luke Combs
13118,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,19,Heartbreak Anniversary,Giveon
13119,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,20,Fancy Like,Walker Hayes
13120,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,21,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk
13121,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,22,Famous Friends,Chris Young + Kane Brown
13122,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,23,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion
13123,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,24,Best Friend,Saweetie Featuring Doja Cat
13124,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,25,Lil Bit,Nelly & Florida Georgia Line
13125,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,26,Single Saturday Night,Cole Swindell
13126,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,27,Heat Waves,Glass Animals
13127,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,28,Leave Before You Love Me,Marshmello X Jonas Brothers
13128,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,29,Wants And Needs,Drake Featuring Lil Baby
13129,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,30,Yonaguni,Bad Bunny
13130,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,31,Blame It On You,Jason Aldean
13131,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,32,Late At Night,Roddy Ricch
13132,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,33,Drivers License,Olivia Rodrigo
13133,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,34,Telepatia,Kali Uchis
13134,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,35,Glad You Exist,Dan + Shay
13135,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,36,Mood,24kGoldn Featuring iann dior
13136,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,37,Wockesha,Moneybagg Yo
13137,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,38,Traitor,Olivia Rodrigo
13138,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,39,Todo de Ti,Rauw Alejandro
13139,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,40,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line
13140,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,41,Ain't Shit,Doja Cat
13141,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,42,pov,Ariana Grande
13142,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,43,My Ex's Best Friend,Machine Gun Kelly X blackbear
13143,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,44,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign"
13144,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,45,Calling My Phone,Lil Tjay Featuring 6LACK
13145,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,46,Beggin',Maneskin
13146,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,47,Ball If I Want To,DaBaby
13147,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,48,Gone,Dierks Bentley
13148,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,49,Wasting Time,Brent Faiyaz Featuring Drake
13149,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,50,Red Light Green Light,DaBaby
13150,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,51,Things A Man Oughta Know,Lainey Wilson
13151,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,52,Favorite Crime,Olivia Rodrigo
13152,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,53,Settling Down,Miranda Lambert
13153,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,54,Way Less Sad,AJR
13154,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,55,Straightenin,Migos
13155,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,56,Ski,Young Thug & Gunna
13156,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,57,AM,Nio Garcia X J Balvin X Bad Bunny
13157,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,58,Arcade,Duncan Laurence
13158,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,59,Happier,Olivia Rodrigo
13159,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,60,You,Regard x Troye Sivan x Tate McRae
13160,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,61,my.life,"J. Cole, 21 Savage & Morray"
13161,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,62,Chasing After You,Ryan Hurd With Maren Morris
13162,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,63,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert
13163,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,64,Need To Know,Doja Cat
13164,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,65,Track Star,Mooski
13165,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,66,One Too Many,Keith Urban Duet With P!nk
13166,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,67,Hats Off,"Lil Baby, Lil Durk & Travis Scott"
13167,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,68,Brutal,Olivia Rodrigo
13168,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,69,Build A Bitch,Bella Poarch
13169,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,70,Breaking Up Was Easy In The 90's,Sam Hunt
13170,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,71,Country Again,Thomas Rhett
13171,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,72,Fiel,"Los Legendarios, Wisin & Jhay Cortez"
13172,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,73,Renegade,Big Red Machine Featuring Taylor Swift
13173,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,74,Waves,Luke Bryan
13174,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,75,We Didn't Have Much,Justin Moore
13175,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,76,Minimum Wage,Blake Shelton
13176,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,77,Follow You,Imagine Dragons
13177,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,78,"Jealousy, Jealousy",Olivia Rodrigo
13178,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,79,Come Through,H.E.R. Featuring Chris Brown
13179,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,80,Twerkulator,City Girls
13180,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,81,Cry No More,G Herbo Featuring Polo G & Lil Tjay
13181,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,82,Essence,Wizkid Featuring Justin Bieber & Tems
13182,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,83,A-O-K,Tai Verdes
13183,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,84,4 Da Gang,42 Dugg & Roddy Ricch
13184,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,85,Tombstone,Rod Wave
13185,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,86,Made For You,Jake Owen
13186,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,87,Having Our Way,Migos Featuring Drake
13187,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,88,My Boy,Elvie Shane
13188,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,89,transparentsoul,Willow Featuring Travis Barker
13189,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,90,You Should Probably Leave,Chris Stapleton
13190,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,91,I Was On A Boat That Day,Old Dominion
13191,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,92,Outside,MO3 X OG Bobby Billions
13192,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,93,Working,Tate McRae X Khalid
13193,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,94,Miss The Rage,Trippie Redd & Playboi Carti
13194,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,95,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs
13195,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,96,All I Know So Far,P!nk
13196,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,97,What's Next,Drake
13197,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,98,Enough For You,Olivia Rodrigo
13198,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,99,Juggernaut,"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams"
13199,https://www.billboard.com/charts/hot-100/2021-07-17,2021-07-17,100,Tell Em,Cochise & $NOT
13200,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,1,Permission To Dance,BTS
13201,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,2,Good 4 U,Olivia Rodrigo
13202,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,3,Stay,The Kid LAROI & Justin Bieber
13203,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,4,Levitating,Dua Lipa
13204,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,5,Kiss Me More,Doja Cat Featuring SZA
13205,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,6,Bad Habits,Ed Sheeran
13206,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,7,Butter,BTS
13207,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,8,Montero (Call Me By Your Name),Lil Nas X
13208,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,9,Save Your Tears,The Weeknd & Ariana Grande
13209,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,10,Deja Vu,Olivia Rodrigo
13210,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,11,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon
13211,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,12,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak)
13212,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,13,Motley Crew,Post Malone
13213,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,14,Rapstar,Polo G
13214,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,15,Astronaut In The Ocean,Masked Wolf
13215,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,16,Whole Lotta Money,BIA Featuring Nicki Minaj
13216,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,17,Blinding Lights,The Weeknd
13217,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,18,Heartbreak Anniversary,Giveon
13218,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,19,You Right,Doja Cat & The Weeknd
13219,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,20,Without You,The Kid LAROI
13220,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,21,Fancy Like,Walker Hayes
13221,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,22,Forever After All,Luke Combs
13222,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,23,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk
13223,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,24,Famous Friends,Chris Young + Kane Brown
13224,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,25,Thot Shit,Megan Thee Stallion
13225,https://www.billboard.com/charts/hot-100/2021-07-24,2021-07-24,26,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion
